id,date,store,item,sales,description,size
900,2018-01-01,1,2,28.646132506390288,T-Shirts,S
901,2018-01-02,1,2,36.09129215523224,T-Shirts,S
902,2018-01-03,1,2,36.94473853302345,T-Shirts,S
903,2018-01-04,1,2,39.644809841232586,T-Shirts,S
904,2018-01-05,1,2,43.47019216084081,T-Shirts,S
905,2018-01-06,1,2,48.44189679586037,T-Shirts,S
906,2018-01-07,1,2,52.22949020500482,T-Shirts,S
907,2018-01-08,1,2,28.971770891815304,T-Shirts,S
908,2018-01-09,1,2,35.51796736814751,T-Shirts,S
909,2018-01-10,1,2,37.002364514986766,T-Shirts,S
910,2018-01-11,1,2,39.79716903421369,T-Shirts,S
911,2018-01-12,1,2,42.29264048757031,T-Shirts,S
912,2018-01-13,1,2,47.93109874387936,T-Shirts,S
913,2018-01-14,1,2,51.50054521906656,T-Shirts,S
914,2018-01-15,1,2,28.125001394559543,T-Shirts,S
915,2018-01-16,1,2,36.36451036358744,T-Shirts,S
916,2018-01-17,1,2,36.85111275288686,T-Shirts,S
917,2018-01-18,1,2,40.22191722575626,T-Shirts,S
918,2018-01-19,1,2,43.419946986384026,T-Shirts,S
919,2018-01-20,1,2,48.62202310601796,T-Shirts,S
920,2018-01-21,1,2,51.58891520228718,T-Shirts,S
921,2018-01-22,1,2,28.346706783729008,T-Shirts,S
922,2018-01-23,1,2,36.40407711282416,T-Shirts,S
923,2018-01-24,1,2,36.61831114296778,T-Shirts,S
924,2018-01-25,1,2,39.37800639319489,T-Shirts,S
925,2018-01-26,1,2,42.6294769332645,T-Shirts,S
926,2018-01-27,1,2,49.04580478800981,T-Shirts,S
927,2018-01-28,1,2,51.80131753547795,T-Shirts,S
928,2018-01-29,1,2,28.075890404129645,T-Shirts,S
929,2018-01-30,1,2,35.8086106105104,T-Shirts,S
930,2018-01-31,1,2,36.00691558107684,T-Shirts,S
931,2018-02-01,1,2,50.77410234530922,T-Shirts,S
932,2018-02-02,1,2,53.79010323851623,T-Shirts,S
933,2018-02-03,1,2,59.37670764608723,T-Shirts,S
934,2018-02-04,1,2,61.41809932902437,T-Shirts,S
935,2018-02-05,1,2,39.75902740591975,T-Shirts,S
936,2018-02-06,1,2,46.01305125616702,T-Shirts,S
937,2018-02-07,1,2,46.91239375254774,T-Shirts,S
938,2018-02-08,1,2,50.05655712979083,T-Shirts,S
939,2018-02-09,1,2,53.66932826293459,T-Shirts,S
940,2018-02-10,1,2,60.01035728946553,T-Shirts,S
941,2018-02-11,1,2,62.24903350062593,T-Shirts,S
942,2018-02-12,1,2,40.26131362943035,T-Shirts,S
943,2018-02-13,1,2,46.78869139162034,T-Shirts,S
944,2018-02-14,1,2,46.89207403363285,T-Shirts,S
945,2018-02-15,1,2,50.61500601974548,T-Shirts,S
946,2018-02-16,1,2,54.91793510150695,T-Shirts,S
947,2018-02-17,1,2,59.77797746786677,T-Shirts,S
948,2018-02-18,1,2,62.74215832862464,T-Shirts,S
949,2018-02-19,1,2,38.96603149530614,T-Shirts,S
950,2018-02-20,1,2,45.39644153969791,T-Shirts,S
951,2018-02-21,1,2,47.88911057822703,T-Shirts,S
952,2018-02-22,1,2,50.94652164772556,T-Shirts,S
953,2018-02-23,1,2,54.53701791545869,T-Shirts,S
954,2018-02-24,1,2,59.78134559366743,T-Shirts,S
955,2018-02-25,1,2,61.81254510562403,T-Shirts,S
956,2018-02-26,1,2,39.97725876115507,T-Shirts,S
957,2018-02-27,1,2,45.806758687980384,T-Shirts,S
958,2018-02-28,1,2,47.52553715064624,T-Shirts,S
959,2018-03-01,1,2,64.04638937726403,T-Shirts,S
960,2018-03-02,1,2,66.8398402233569,T-Shirts,S
961,2018-03-03,1,2,73.39701818106487,T-Shirts,S
962,2018-03-04,1,2,75.23866282857006,T-Shirts,S
963,2018-03-05,1,2,52.06452846534227,T-Shirts,S
964,2018-03-06,1,2,60.44710021119077,T-Shirts,S
965,2018-03-07,1,2,60.58583397677915,T-Shirts,S
966,2018-03-08,1,2,63.7215113895516,T-Shirts,S
967,2018-03-09,1,2,67.57988934673463,T-Shirts,S
968,2018-03-10,1,2,72.73205650514558,T-Shirts,S
969,2018-03-11,1,2,75.691965649115,T-Shirts,S
970,2018-03-12,1,2,53.03831956009813,T-Shirts,S
971,2018-03-13,1,2,60.31492564710345,T-Shirts,S
972,2018-03-14,1,2,61.25643717792092,T-Shirts,S
973,2018-03-15,1,2,63.997833847723,T-Shirts,S
974,2018-03-16,1,2,67.2062691957693,T-Shirts,S
975,2018-03-17,1,2,72.86079637984292,T-Shirts,S
976,2018-03-18,1,2,75.66392933818943,T-Shirts,S
977,2018-03-19,1,2,52.07295785186411,T-Shirts,S
978,2018-03-20,1,2,59.42406924887778,T-Shirts,S
979,2018-03-21,1,2,59.51909490756989,T-Shirts,S
980,2018-03-22,1,2,64.06916139425027,T-Shirts,S
981,2018-03-23,1,2,67.75211066076228,T-Shirts,S
982,2018-03-24,1,2,72.85541754584742,T-Shirts,S
983,2018-03-25,1,2,74.99708898952346,T-Shirts,S
984,2018-03-26,1,2,52.33320284101842,T-Shirts,S
985,2018-03-27,1,2,59.49279398550532,T-Shirts,S
986,2018-03-28,1,2,60.41238918144713,T-Shirts,S
987,2018-03-29,1,2,63.42069888988056,T-Shirts,S
988,2018-03-30,1,2,67.17317731534926,T-Shirts,S
989,2018-03-31,1,2,73.14332567155256,T-Shirts,S
990,2018-01-01,2,2,39.74591698597107,T-Shirts,S
991,2018-01-02,2,2,51.31474912088511,T-Shirts,S
992,2018-01-03,2,2,50.871345431098575,T-Shirts,S
993,2018-01-04,2,2,54.6470141056521,T-Shirts,S
994,2018-01-05,2,2,60.15069328347531,T-Shirts,S
995,2018-01-06,2,2,63.6875758865595,T-Shirts,S
996,2018-01-07,2,2,71.76622237160389,T-Shirts,S
997,2018-01-08,2,2,39.252369512361774,T-Shirts,S
998,2018-01-09,2,2,50.71812719680089,T-Shirts,S
999,2018-01-10,2,2,50.46490682330441,T-Shirts,S
1000,2018-01-11,2,2,55.595351629211166,T-Shirts,S
1001,2018-01-12,2,2,59.53846600479767,T-Shirts,S
1002,2018-01-13,2,2,64.1904306127845,T-Shirts,S
1003,2018-01-14,2,2,71.0056756892622,T-Shirts,S
1004,2018-01-15,2,2,39.255562562464725,T-Shirts,S
1005,2018-01-16,2,2,51.48849765725413,T-Shirts,S
1006,2018-01-17,2,2,50.154009533312205,T-Shirts,S
1007,2018-01-18,2,2,55.53114454513445,T-Shirts,S
1008,2018-01-19,2,2,59.776603276710645,T-Shirts,S
1009,2018-01-20,2,2,63.653739457344685,T-Shirts,S
1010,2018-01-21,2,2,71.58619059050322,T-Shirts,S
1011,2018-01-22,2,2,39.253362745729135,T-Shirts,S
1012,2018-01-23,2,2,51.23608906550004,T-Shirts,S
1013,2018-01-24,2,2,50.570471884997744,T-Shirts,S
1014,2018-01-25,2,2,55.936542360762274,T-Shirts,S
1015,2018-01-26,2,2,60.42281395544326,T-Shirts,S
1016,2018-01-27,2,2,63.929999266680525,T-Shirts,S
1017,2018-01-28,2,2,71.77208171840076,T-Shirts,S
1018,2018-01-29,2,2,39.12118186951541,T-Shirts,S
1019,2018-01-30,2,2,50.87453004845119,T-Shirts,S
1020,2018-01-31,2,2,50.81028470134121,T-Shirts,S
1021,2018-02-01,2,2,49.6869381304039,T-Shirts,S
1022,2018-02-02,2,2,54.0434057121504,T-Shirts,S
1023,2018-02-03,2,2,58.53723804040613,T-Shirts,S
1024,2018-02-04,2,2,65.42232865545323,T-Shirts,S
1025,2018-02-05,2,2,33.30679932920429,T-Shirts,S
1026,2018-02-06,2,2,44.76646011895756,T-Shirts,S
1027,2018-02-07,2,2,44.71078134329123,T-Shirts,S
1028,2018-02-08,2,2,50.37446484601298,T-Shirts,S
1029,2018-02-09,2,2,54.58912476665278,T-Shirts,S
1030,2018-02-10,2,2,57.81801568549516,T-Shirts,S
1031,2018-02-11,2,2,65.19153291945834,T-Shirts,S
1032,2018-02-12,2,2,33.27322922113543,T-Shirts,S
1033,2018-02-13,2,2,45.14747584867002,T-Shirts,S
1034,2018-02-14,2,2,45.402448528738006,T-Shirts,S
1035,2018-02-15,2,2,50.03541310468832,T-Shirts,S
1036,2018-02-16,2,2,54.5658936910517,T-Shirts,S
1037,2018-02-17,2,2,57.98166164937842,T-Shirts,S
1038,2018-02-18,2,2,64.8657915875902,T-Shirts,S
1039,2018-02-19,2,2,33.25631533067036,T-Shirts,S
1040,2018-02-20,2,2,45.18497295303049,T-Shirts,S
1041,2018-02-21,2,2,44.47297979612964,T-Shirts,S
1042,2018-02-22,2,2,50.28754989437874,T-Shirts,S
1043,2018-02-23,2,2,55.14657220289212,T-Shirts,S
1044,2018-02-24,2,2,57.88257955527152,T-Shirts,S
1045,2018-02-25,2,2,64.91028562456027,T-Shirts,S
1046,2018-02-26,2,2,33.03890705101157,T-Shirts,S
1047,2018-02-27,2,2,45.30517179967057,T-Shirts,S
1048,2018-02-28,2,2,44.12003391044879,T-Shirts,S
1049,2018-03-01,2,2,71.05929591735897,T-Shirts,S
1050,2018-03-02,2,2,76.6537760288865,T-Shirts,S
1051,2018-03-03,2,2,79.43531062596102,T-Shirts,S
1052,2018-03-04,2,2,86.18860432492785,T-Shirts,S
1053,2018-03-05,2,2,54.10847446510033,T-Shirts,S
1054,2018-03-06,2,2,66.2289789835045,T-Shirts,S
1055,2018-03-07,2,2,65.04408381450997,T-Shirts,S
1056,2018-03-08,2,2,71.68133409382273,T-Shirts,S
1057,2018-03-09,2,2,77.10463930008969,T-Shirts,S
1058,2018-03-10,2,2,79.37376464079345,T-Shirts,S
1059,2018-03-11,2,2,85.82567001439261,T-Shirts,S
1060,2018-03-12,2,2,53.932101187792505,T-Shirts,S
1061,2018-03-13,2,2,65.74668169404598,T-Shirts,S
1062,2018-03-14,2,2,65.69727002303921,T-Shirts,S
1063,2018-03-15,2,2,72.55742274680611,T-Shirts,S
1064,2018-03-16,2,2,76.84775291002586,T-Shirts,S
1065,2018-03-17,2,2,79.78806747793203,T-Shirts,S
1066,2018-03-18,2,2,86.09715477526277,T-Shirts,S
1067,2018-03-19,2,2,54.07539429384938,T-Shirts,S
1068,2018-03-20,2,2,65.85378437776384,T-Shirts,S
1069,2018-03-21,2,2,65.4347141290316,T-Shirts,S
1070,2018-03-22,2,2,72.26034742945572,T-Shirts,S
1071,2018-03-23,2,2,76.80444632308054,T-Shirts,S
1072,2018-03-24,2,2,79.7719767855188,T-Shirts,S
1073,2018-03-25,2,2,86.79836002833991,T-Shirts,S
1074,2018-03-26,2,2,54.02067828060008,T-Shirts,S
1075,2018-03-27,2,2,65.43421868988386,T-Shirts,S
1076,2018-03-28,2,2,65.99798137397588,T-Shirts,S
1077,2018-03-29,2,2,71.39009717016894,T-Shirts,S
1078,2018-03-30,2,2,76.96139294238972,T-Shirts,S
1079,2018-03-31,2,2,79.22727615906885,T-Shirts,S
1080,2018-01-01,3,2,28.908979882901548,T-Shirts,S
1081,2018-01-02,3,2,41.05613688922239,T-Shirts,S
1082,2018-01-03,3,2,38.43755355250439,T-Shirts,S
1083,2018-01-04,3,2,44.02231406039268,T-Shirts,S
1084,2018-01-05,3,2,47.97064543473395,T-Shirts,S
1085,2018-01-06,3,2,53.67739148441719,T-Shirts,S
1086,2018-01-07,3,2,56.67953617159419,T-Shirts,S
1087,2018-01-08,3,2,28.57165978146593,T-Shirts,S
1088,2018-01-09,3,2,41.45409889566087,T-Shirts,S
1089,2018-01-10,3,2,38.72701633528068,T-Shirts,S
1090,2018-01-11,3,2,43.6964030953984,T-Shirts,S
1091,2018-01-12,3,2,48.65905738142487,T-Shirts,S
1092,2018-01-13,3,2,53.760155305981726,T-Shirts,S
1093,2018-01-14,3,2,56.36823555853512,T-Shirts,S
1094,2018-01-15,3,2,28.24670489925223,T-Shirts,S
1095,2018-01-16,3,2,40.63073788793832,T-Shirts,S
1096,2018-01-17,3,2,38.72740591092609,T-Shirts,S
1097,2018-01-18,3,2,44.015702895955656,T-Shirts,S
1098,2018-01-19,3,2,47.90119581718712,T-Shirts,S
1099,2018-01-20,3,2,53.82908578682755,T-Shirts,S
1100,2018-01-21,3,2,56.50604296003964,T-Shirts,S
1101,2018-01-22,3,2,27.737369177432925,T-Shirts,S
1102,2018-01-23,3,2,39.93609004097955,T-Shirts,S
1103,2018-01-24,3,2,38.20596411045172,T-Shirts,S
1104,2018-01-25,3,2,43.92388100594961,T-Shirts,S
1105,2018-01-26,3,2,48.11843589850339,T-Shirts,S
1106,2018-01-27,3,2,54.16038759488552,T-Shirts,S
1107,2018-01-28,3,2,56.69904705071144,T-Shirts,S
1108,2018-01-29,3,2,28.086302354464905,T-Shirts,S
1109,2018-01-30,3,2,41.0157697333954,T-Shirts,S
1110,2018-01-31,3,2,38.643083406560685,T-Shirts,S
1111,2018-02-01,3,2,52.42652851420993,T-Shirts,S
1112,2018-02-02,3,2,54.8981119134061,T-Shirts,S
1113,2018-02-03,3,2,60.81593744959001,T-Shirts,S
1114,2018-02-04,3,2,65.3266859037587,T-Shirts,S
1115,2018-02-05,3,2,35.77214821152015,T-Shirts,S
1116,2018-02-06,3,2,48.50927879791757,T-Shirts,S
1117,2018-02-07,3,2,45.62621846587864,T-Shirts,S
1118,2018-02-08,3,2,51.147277117565885,T-Shirts,S
1119,2018-02-09,3,2,55.87803748379851,T-Shirts,S
1120,2018-02-10,3,2,61.41139046585128,T-Shirts,S
1121,2018-02-11,3,2,65.31809186215878,T-Shirts,S
1122,2018-02-12,3,2,35.2611528055419,T-Shirts,S
1123,2018-02-13,3,2,48.9873946942883,T-Shirts,S
1124,2018-02-14,3,2,45.88263311017391,T-Shirts,S
1125,2018-02-15,3,2,51.38618140094715,T-Shirts,S
1126,2018-02-16,3,2,55.19997868921871,T-Shirts,S
1127,2018-02-17,3,2,62.67483085926607,T-Shirts,S
1128,2018-02-18,3,2,64.77763921177147,T-Shirts,S
1129,2018-02-19,3,2,35.65432448304459,T-Shirts,S
1130,2018-02-20,3,2,48.56443493039525,T-Shirts,S
1131,2018-02-21,3,2,45.76852982814394,T-Shirts,S
1132,2018-02-22,3,2,50.74433206575823,T-Shirts,S
1133,2018-02-23,3,2,55.45792526864973,T-Shirts,S
1134,2018-02-24,3,2,61.41629024827829,T-Shirts,S
1135,2018-02-25,3,2,65.33178354475292,T-Shirts,S
1136,2018-02-26,3,2,35.60199099216159,T-Shirts,S
1137,2018-02-27,3,2,47.69384953366969,T-Shirts,S
1138,2018-02-28,3,2,46.36243062747762,T-Shirts,S
1139,2018-03-01,3,2,64.70522771188325,T-Shirts,S
1140,2018-03-02,3,2,69.37119864876584,T-Shirts,S
1141,2018-03-03,3,2,74.73894058637018,T-Shirts,S
1142,2018-03-04,3,2,77.65242677958722,T-Shirts,S
1143,2018-03-05,3,2,49.03839773160202,T-Shirts,S
1144,2018-03-06,3,2,61.524069266817925,T-Shirts,S
1145,2018-03-07,3,2,58.404182004392496,T-Shirts,S
1146,2018-03-08,3,2,65.26681468846805,T-Shirts,S
1147,2018-03-09,3,2,69.10936023819613,T-Shirts,S
1148,2018-03-10,3,2,74.42699600003007,T-Shirts,S
1149,2018-03-11,3,2,77.7913720428264,T-Shirts,S
1150,2018-03-12,3,2,48.44011563923793,T-Shirts,S
1151,2018-03-13,3,2,60.79300457696792,T-Shirts,S
1152,2018-03-14,3,2,58.536620949779326,T-Shirts,S
1153,2018-03-15,3,2,64.77050182907556,T-Shirts,S
1154,2018-03-16,3,2,68.03498548801588,T-Shirts,S
1155,2018-03-17,3,2,74.02973508803164,T-Shirts,S
1156,2018-03-18,3,2,77.53222733110691,T-Shirts,S
1157,2018-03-19,3,2,48.7349343929718,T-Shirts,S
1158,2018-03-20,3,2,61.60069525897032,T-Shirts,S
1159,2018-03-21,3,2,57.84832082690578,T-Shirts,S
1160,2018-03-22,3,2,63.789731983204746,T-Shirts,S
1161,2018-03-23,3,2,68.41510704498268,T-Shirts,S
1162,2018-03-24,3,2,74.63564974963431,T-Shirts,S
1163,2018-03-25,3,2,79.55064481289901,T-Shirts,S
1164,2018-03-26,3,2,48.86067542329168,T-Shirts,S
1165,2018-03-27,3,2,61.60382397736542,T-Shirts,S
1166,2018-03-28,3,2,59.12857549361223,T-Shirts,S
1167,2018-03-29,3,2,64.23251071710963,T-Shirts,S
1168,2018-03-30,3,2,68.0944670200437,T-Shirts,S
1169,2018-03-31,3,2,75.35343816785874,T-Shirts,S
1170,2018-01-01,4,2,25.63783528273636,T-Shirts,S
1171,2018-01-02,4,2,33.79356472563572,T-Shirts,S
1172,2018-01-03,4,2,32.94462759485302,T-Shirts,S
1173,2018-01-04,4,2,38.67344631148536,T-Shirts,S
1174,2018-01-05,4,2,42.50054141410364,T-Shirts,S
1175,2018-01-06,4,2,48.510339839463626,T-Shirts,S
1176,2018-01-07,4,2,50.40223623454277,T-Shirts,S
1177,2018-01-08,4,2,25.72707313946183,T-Shirts,S
1178,2018-01-09,4,2,33.77862164398572,T-Shirts,S
1179,2018-01-10,4,2,32.237082882583486,T-Shirts,S
1180,2018-01-11,4,2,39.56340085490023,T-Shirts,S
1181,2018-01-12,4,2,42.75524762994221,T-Shirts,S
1182,2018-01-13,4,2,48.05234760959637,T-Shirts,S
1183,2018-01-14,4,2,50.97934252871112,T-Shirts,S
1184,2018-01-15,4,2,24.9777338458399,T-Shirts,S
1185,2018-01-16,4,2,34.089725467176734,T-Shirts,S
1186,2018-01-17,4,2,33.02340429145776,T-Shirts,S
1187,2018-01-18,4,2,38.10908781183602,T-Shirts,S
1188,2018-01-19,4,2,43.41914888477426,T-Shirts,S
1189,2018-01-20,4,2,48.12640200911129,T-Shirts,S
1190,2018-01-21,4,2,50.87041178266652,T-Shirts,S
1191,2018-01-22,4,2,25.25696955247193,T-Shirts,S
1192,2018-01-23,4,2,34.2724510752941,T-Shirts,S
1193,2018-01-24,4,2,32.80562790533973,T-Shirts,S
1194,2018-01-25,4,2,38.81571901949714,T-Shirts,S
1195,2018-01-26,4,2,42.765512625219046,T-Shirts,S
1196,2018-01-27,4,2,48.2131181630835,T-Shirts,S
1197,2018-01-28,4,2,50.73660052515224,T-Shirts,S
1198,2018-01-29,4,2,25.601637455097645,T-Shirts,S
1199,2018-01-30,4,2,34.02418662671771,T-Shirts,S
1200,2018-01-31,4,2,32.97817759863847,T-Shirts,S
1201,2018-02-01,4,2,41.98303861210172,T-Shirts,S
1202,2018-02-02,4,2,45.69800754319592,T-Shirts,S
1203,2018-02-03,4,2,50.598147291372776,T-Shirts,S
1204,2018-02-04,4,2,53.4807870770489,T-Shirts,S
1205,2018-02-05,4,2,27.443443314497223,T-Shirts,S
1206,2018-02-06,4,2,36.69288165293155,T-Shirts,S
1207,2018-02-07,4,2,34.989894941244515,T-Shirts,S
1208,2018-02-08,4,2,40.88111130513269,T-Shirts,S
1209,2018-02-09,4,2,45.902386880384526,T-Shirts,S
1210,2018-02-10,4,2,50.61548407359311,T-Shirts,S
1211,2018-02-11,4,2,52.97244219673946,T-Shirts,S
1212,2018-02-12,4,2,27.543973577338868,T-Shirts,S
1213,2018-02-13,4,2,36.23346378862578,T-Shirts,S
1214,2018-02-14,4,2,35.310223156261955,T-Shirts,S
1215,2018-02-15,4,2,41.47848618041255,T-Shirts,S
1216,2018-02-16,4,2,45.58754053052154,T-Shirts,S
1217,2018-02-17,4,2,50.7432335396811,T-Shirts,S
1218,2018-02-18,4,2,53.43417954400209,T-Shirts,S
1219,2018-02-19,4,2,28.05235238842291,T-Shirts,S
1220,2018-02-20,4,2,36.56461268439856,T-Shirts,S
1221,2018-02-21,4,2,36.10249462815737,T-Shirts,S
1222,2018-02-22,4,2,41.64278995188117,T-Shirts,S
1223,2018-02-23,4,2,45.57225619395511,T-Shirts,S
1224,2018-02-24,4,2,51.39708688797028,T-Shirts,S
1225,2018-02-25,4,2,52.90924411282695,T-Shirts,S
1226,2018-02-26,4,2,27.65818411993412,T-Shirts,S
1227,2018-02-27,4,2,37.02723372622884,T-Shirts,S
1228,2018-02-28,4,2,34.59832982278155,T-Shirts,S
1229,2018-03-01,4,2,57.500545044174295,T-Shirts,S
1230,2018-03-02,4,2,61.40551365933348,T-Shirts,S
1231,2018-03-03,4,2,66.76682325725777,T-Shirts,S
1232,2018-03-04,4,2,69.60242516684032,T-Shirts,S
1233,2018-03-05,4,2,43.31957221973683,T-Shirts,S
1234,2018-03-06,4,2,52.28448098433972,T-Shirts,S
1235,2018-03-07,4,2,51.29464189800356,T-Shirts,S
1236,2018-03-08,4,2,56.82219736321208,T-Shirts,S
1237,2018-03-09,4,2,61.167406567157336,T-Shirts,S
1238,2018-03-10,4,2,66.0723609092483,T-Shirts,S
1239,2018-03-11,4,2,68.62379049080221,T-Shirts,S
1240,2018-03-12,4,2,44.23720571300515,T-Shirts,S
1241,2018-03-13,4,2,51.58959372007167,T-Shirts,S
1242,2018-03-14,4,2,51.54154121107871,T-Shirts,S
1243,2018-03-15,4,2,57.65973247027164,T-Shirts,S
1244,2018-03-16,4,2,60.92558821610416,T-Shirts,S
1245,2018-03-17,4,2,66.29619880675494,T-Shirts,S
1246,2018-03-18,4,2,69.06751123823868,T-Shirts,S
1247,2018-03-19,4,2,43.49197838385896,T-Shirts,S
1248,2018-03-20,4,2,52.14252552015982,T-Shirts,S
1249,2018-03-21,4,2,50.49808940373146,T-Shirts,S
1250,2018-03-22,4,2,57.25665526634927,T-Shirts,S
1251,2018-03-23,4,2,61.44122612034938,T-Shirts,S
1252,2018-03-24,4,2,66.34464836889249,T-Shirts,S
1253,2018-03-25,4,2,69.10459701559553,T-Shirts,S
1254,2018-03-26,4,2,43.4436027163315,T-Shirts,S
1255,2018-03-27,4,2,52.19566456956249,T-Shirts,S
1256,2018-03-28,4,2,51.27698974661195,T-Shirts,S
1257,2018-03-29,4,2,57.18788261981848,T-Shirts,S
1258,2018-03-30,4,2,61.87555198372863,T-Shirts,S
1259,2018-03-31,4,2,66.05159749814118,T-Shirts,S
1260,2018-01-01,5,2,33.67131442316275,T-Shirts,S
1261,2018-01-02,5,2,40.21548335436656,T-Shirts,S
1262,2018-01-03,5,2,39.98995341459108,T-Shirts,S
1263,2018-01-04,5,2,42.92274216964557,T-Shirts,S
1264,2018-01-05,5,2,47.10259214486612,T-Shirts,S
1265,2018-01-06,5,2,49.09056440458199,T-Shirts,S
1266,2018-01-07,5,2,53.48316835953261,T-Shirts,S
1267,2018-01-08,5,2,33.61774362971605,T-Shirts,S
1268,2018-01-09,5,2,41.26235521046071,T-Shirts,S
1269,2018-01-10,5,2,40.14349037548005,T-Shirts,S
1270,2018-01-11,5,2,43.544821395721854,T-Shirts,S
1271,2018-01-12,5,2,47.68088487694185,T-Shirts,S
1272,2018-01-13,5,2,48.843388240855525,T-Shirts,S
1273,2018-01-14,5,2,52.47927603740292,T-Shirts,S
1274,2018-01-15,5,2,33.74697972024325,T-Shirts,S
1275,2018-01-16,5,2,40.37486328820927,T-Shirts,S
1276,2018-01-17,5,2,40.325773492495934,T-Shirts,S
1277,2018-01-18,5,2,43.597604980437794,T-Shirts,S
1278,2018-01-19,5,2,47.15797577271839,T-Shirts,S
1279,2018-01-20,5,2,49.02025479484375,T-Shirts,S
1280,2018-01-21,5,2,52.36324104603767,T-Shirts,S
1281,2018-01-22,5,2,33.36248536600602,T-Shirts,S
1282,2018-01-23,5,2,40.90313583937798,T-Shirts,S
1283,2018-01-24,5,2,40.35594830173351,T-Shirts,S
1284,2018-01-25,5,2,43.840655892581,T-Shirts,S
1285,2018-01-26,5,2,47.2311164331387,T-Shirts,S
1286,2018-01-27,5,2,48.29980422788648,T-Shirts,S
1287,2018-01-28,5,2,52.67624554834672,T-Shirts,S
1288,2018-01-29,5,2,33.90859810762297,T-Shirts,S
1289,2018-01-30,5,2,40.87011911486515,T-Shirts,S
1290,2018-01-31,5,2,41.00344512645211,T-Shirts,S
1291,2018-02-01,5,2,47.333087733623934,T-Shirts,S
1292,2018-02-02,5,2,50.374908650521895,T-Shirts,S
1293,2018-02-03,5,2,52.36856595160084,T-Shirts,S
1294,2018-02-04,5,2,56.88436331760651,T-Shirts,S
1295,2018-02-05,5,2,37.96723301826682,T-Shirts,S
1296,2018-02-06,5,2,43.99360361815252,T-Shirts,S
1297,2018-02-07,5,2,43.0396177499979,T-Shirts,S
1298,2018-02-08,5,2,47.08506589477064,T-Shirts,S
1299,2018-02-09,5,2,50.96123348887334,T-Shirts,S
1300,2018-02-10,5,2,52.89910515500495,T-Shirts,S
1301,2018-02-11,5,2,56.1939723013137,T-Shirts,S
1302,2018-02-12,5,2,37.12554939969987,T-Shirts,S
1303,2018-02-13,5,2,44.534597657318514,T-Shirts,S
1304,2018-02-14,5,2,43.41380381336459,T-Shirts,S
1305,2018-02-15,5,2,46.973975803461535,T-Shirts,S
1306,2018-02-16,5,2,50.57177086411178,T-Shirts,S
1307,2018-02-17,5,2,53.18477081249857,T-Shirts,S
1308,2018-02-18,5,2,56.78053192851362,T-Shirts,S
1309,2018-02-19,5,2,37.01926146241867,T-Shirts,S
1310,2018-02-20,5,2,44.994673926613146,T-Shirts,S
1311,2018-02-21,5,2,43.50737754881839,T-Shirts,S
1312,2018-02-22,5,2,47.3809478131347,T-Shirts,S
1313,2018-02-23,5,2,50.41000603146675,T-Shirts,S
1314,2018-02-24,5,2,52.67176406839114,T-Shirts,S
1315,2018-02-25,5,2,56.68201032614365,T-Shirts,S
1316,2018-02-26,5,2,37.01933275147896,T-Shirts,S
1317,2018-02-27,5,2,44.80489230452008,T-Shirts,S
1318,2018-02-28,5,2,45.3623177056913,T-Shirts,S
1319,2018-03-01,5,2,56.500498369715,T-Shirts,S
1320,2018-03-02,5,2,60.073185867105394,T-Shirts,S
1321,2018-03-03,5,2,61.778784595172624,T-Shirts,S
1322,2018-03-04,5,2,65.87505867929926,T-Shirts,S
1323,2018-03-05,5,2,45.64608973399539,T-Shirts,S
1324,2018-03-06,5,2,53.1513416808914,T-Shirts,S
1325,2018-03-07,5,2,52.65207576611128,T-Shirts,S
1326,2018-03-08,5,2,56.04830664911154,T-Shirts,S
1327,2018-03-09,5,2,59.39062402003292,T-Shirts,S
1328,2018-03-10,5,2,61.67024105222351,T-Shirts,S
1329,2018-03-11,5,2,65.66502124762303,T-Shirts,S
1330,2018-03-12,5,2,46.25526822079659,T-Shirts,S
1331,2018-03-13,5,2,53.75269245502301,T-Shirts,S
1332,2018-03-14,5,2,52.60141067349512,T-Shirts,S
1333,2018-03-15,5,2,55.76729098825408,T-Shirts,S
1334,2018-03-16,5,2,59.537416045836665,T-Shirts,S
1335,2018-03-17,5,2,61.78118910794858,T-Shirts,S
1336,2018-03-18,5,2,65.47773456640428,T-Shirts,S
1337,2018-03-19,5,2,46.43720327755066,T-Shirts,S
1338,2018-03-20,5,2,53.84638234744008,T-Shirts,S
1339,2018-03-21,5,2,52.353783505207744,T-Shirts,S
1340,2018-03-22,5,2,55.55253660760173,T-Shirts,S
1341,2018-03-23,5,2,59.2593691369715,T-Shirts,S
1342,2018-03-24,5,2,61.83191816687972,T-Shirts,S
1343,2018-03-25,5,2,64.67407146942048,T-Shirts,S
1344,2018-03-26,5,2,46.169347801622095,T-Shirts,S
1345,2018-03-27,5,2,52.22358938302522,T-Shirts,S
1346,2018-03-28,5,2,52.27268049293553,T-Shirts,S
1347,2018-03-29,5,2,55.52984015541846,T-Shirts,S
1348,2018-03-30,5,2,60.08809689002926,T-Shirts,S
